"통계일","성별","연령대","키워드","점수"
"2022-11-01","여성","60대이상","힐링",64.22412
"2022-11-01","전체","전체","들불축제",114.61515
"2022-11-01","전체","전체","성산일출봉",118.84299000000001
"2022-11-01","전체","전체","단풍",374.99751000000003
"2022-11-01","전체","전체","힐링",59.367290000000004
"2022-11-01","여성","30대","들불축제",141.58993999999998
"2022-11-01","여성","30대","성산일출봉",122.92885000000001
"2022-11-01","여성","30대","단풍",376.23429999999996
"2022-11-01","여성","30대","힐링",68.53555
"2022-11-01","여성","40대","들불축제",165.04199
"2022-11-01","여성","40대","성산일출봉",181.84872000000001
"2022-11-01","여성","40대","단풍",360.50419
"2022-11-01","여성","40대","힐링",65.63023999999999
"2022-11-01","여성","10대","들불축제",103.0612
"2022-11-01","여성","10대","성산일출봉",211.22448
"2022-11-01","여성","10대","단풍",344.89794
"2022-11-01","여성","10대","힐링",32.14284
"2022-11-01","여성","20대","들불축제",124.15283000000001
"2022-11-01","여성","20대","단풍",365.32082
"2022-11-01","여성","20대","힐링",65.17663
"2022-11-01","여성","20대","우도",100.28837
"2022-11-01","남성","60대이상","청보리",67.16415
"2022-11-01","남성","60대이상","단풍",364.42785
"2022-11-01","남성","60대이상","힐링",60.6965
"2022-11-01","남성","60대이상","우도",51.24376
"2022-11-01","여성","50대","섭지코지",150.72695000000002
"2022-11-01","여성","50대","들불축제",205.49271000000002
"2022-11-01","여성","50대","단풍",366.55895999999996
"2022-11-01","여성","50대","힐링",71.40547
"2022-11-01","남성","20대","들불축제",49.748000000000005
"2022-11-01","남성","20대","힐링",21.814239999999998
"2022-11-01","남성","20대","우도",63.28292
"2022-11-01","남성","20대","방어",306.76744
"2022-11-01","남성","30대","들불축제",51.01325
"2022-11-01","남성","30대","성산일출봉",59.60865
"2022-11-01","남성","30대","힐링",28.581400000000002
"2022-11-01","남성","30대","방어",340.67085
"2022-11-01","남성","40대","성산일출봉",83.56571
"2022-11-01","남성","40대","청보리",63.745000000000005
"2022-11-01","남성","40대","힐링",32.3705
"2022-11-01","남성","40대","방어",349.80078000000003
"2022-11-01","남성","50대","들불축제",91.03052
"2022-11-01","남성","50대","성산일출봉",95.03815
"2022-11-01","남성","50대","단풍",381.67938
"2022-11-01","남성","50대","힐링",50.76334
"2022-11-01","남성","10대","들불축제",99.375
"2022-11-01","남성","10대","성산일출봉",266.25
"2022-11-01","남성","10대","단풍",365.625
"2022-11-01","남성","10대","자리돔",20
"2023-07-27","여성","60대이상","수국",339.13041999999996
"2023-07-27","전체","전체","한치",96.00111
"2023-07-27","전체","전체","과일빙수",93.94573
"2023-07-27","전체","전체","일출",91.7785
"2023-07-27","전체","전체","우도",146.67224
"2023-07-27","전체","전체","해수욕장",313.03131
"2023-07-29","여성","60대이상","일출",46.54086
"2023-07-29","여성","60대이상","힐링",115.09432
"2023-07-29","여성","60대이상","우도",90.56602000000001
"2023-07-29","여성","60대이상","코스모스",81.76098999999999
"2023-07-29","여성","60대이상","수국",377.98740999999995
"2022-11-02","남성","50대","힐링",45.863299999999995
"2022-11-02","남성","10대","들불축제",87.5
"2022-11-02","남성","10대","성산일출봉",235
"2022-11-02","남성","10대","단풍",323.75
"2022-11-02","남성","10대","힐링",20
"2022-11-03","여성","60대이상","섭지코지",120.09131
"2022-11-03","여성","60대이상","들불축제",128.31049000000002
"2022-11-03","여성","60대이상","단풍",357.99085
"2022-11-03","여성","60대이상","힐링",64.84016
"2022-11-03","전체","전체","들불축제",127.33131
"2022-11-03","전체","전체","성산일출봉",137.21528
"2022-11-03","전체","전체","단풍",396.93811
"2022-11-03","전체","전체","힐링",67.13577000000001
"2022-11-03","여성","30대","들불축제",149.32698
"2022-11-03","여성","30대","성산일출봉",133.09578
"2022-11-03","여성","30대","단풍",367.45840999999996
"2022-11-03","여성","30대","힐링",65.00394
"2022-11-03","여성","40대","들불축제",177.15692
"2022-11-03","여성","40대","성산일출봉",197.61706999999998
"2022-11-03","여성","40대","단풍",350.28758
"2022-11-03","여성","40대","힐링",64.58502999999999
"2022-11-03","여성","10대","들불축제",72.19386
"2022-11-03","여성","10대","성산일출봉",159.94896
"2022-11-03","여성","10대","단풍",273.46937
"2022-11-03","여성","10대","힐링",42.602019999999996
"2022-11-03","여성","20대","들불축제",129.03223
"2022-11-03","여성","20대","성산일출봉",117.81871
"2022-11-03","여성","20대","단풍",382.64207
"2022-11-03","여성","20대","힐링",69.50844
"2022-11-03","남성","60대이상","성산일출봉",60.64137000000001
"2022-11-03","남성","60대이상","청보리",81.63263
"2022-11-03","남성","60대이상","단풍",378.13409
"2022-11-03","남성","60대이상","힐링",96.50144
"2022-11-03","여성","50대","들불축제",219.93066
"2022-11-03","여성","50대","성산일출봉",181.10916
"2022-11-03","여성","50대","단풍",384.22875
"2022-11-03","여성","50대","힐링",81.10917
"2022-11-03","남성","20대","들불축제",54.09152
"2022-11-03","남성","20대","힐링",26.21357
"2022-11-03","남성","20대","우도",57.83632
"2022-11-03","남성","20대","방어",345.28431
"2022-11-03","남성","30대","들불축제",49.96543
"2022-11-03","남성","30대","성산일출봉",61.29923
"2022-11-03","남성","30대","힐링",30.062170000000002
"2022-11-03","남성","30대","방어",360.95368
"2022-11-05","여성","50대","들불축제",215.94452
"2022-11-05","여성","50대","성산일출봉",170.36393
"2022-11-05","여성","50대","단풍",351.99305
"2022-11-05","여성","50대","힐링",83.01558
"2022-11-05","남성","20대","들불축제",55.409130000000005
"2022-11-05","남성","20대","힐링",27.045749999999998
"2022-11-05","남성","20대","우도",58.32176
"2022-11-05","남성","20대","방어",351.73369
"2022-11-05","남성","30대","들불축제",52.79888
"2022-11-05","남성","30대","성산일출봉",58.673100000000005
"2022-11-05","남성","30대","힐링",27.505160000000004
"2022-11-05","남성","30대","방어",368.55562
"2022-11-05","남성","40대","들불축제",73.22296
"2022-11-05","남성","40대","성산일출봉",96.29989
"2022-11-05","남성","40대","힐링",33.69033
"2022-11-05","남성","40대","방어",357.44885999999997
"2022-11-05","남성","50대","들불축제",91.49336
"2022-11-05","남성","50대","성산일출봉",101.13419999999999
"2022-11-05","남성","50대","힐링",52.74101
"2022-11-05","남성","50대","방어",373.72399
"2022-11-05","남성","10대","들불축제",97.31541
"2022-11-05","남성","10대","성산일출봉",169.79863999999998
"2022-11-05","남성","10대","단풍",304.02683
"2022-11-05","남성","10대","힐링",26.174480000000003
"2022-11-09","여성","60대이상","들불축제",137.98881
"2022-11-09","여성","60대이상","성산일출봉",101.1173
"2022-11-09","여성","60대이상","단풍",380.44692
"2022-11-09","여성","60대이상","힐링",90.50277
"2022-11-09","전체","전체","들불축제",114.43297
"2022-11-09","전체","전체","성산일출봉",117.559
"2022-11-09","전체","전체","힐링",66.13455
"2022-11-09","전체","전체","방어",391.78581
"2022-11-09","여성","30대","들불축제",164.34597
"2022-11-09","여성","30대","성산일출봉",149.78901
"2022-11-09","여성","30대","힐링",95.78057000000001
"2022-11-09","여성","30대","방어",374.99999
"2022-11-09","여성","40대","들불축제",206.2575
"2022-11-09","여성","40대","성산일출봉",227.19612999999998
"2022-11-09","여성","40대","단풍",348.13476
"2022-11-09","여성","40대","힐링",89.77134000000001
"2022-11-09","여성","10대","들불축제",102.46477
"2022-11-09","여성","10대","성산일출봉",151.40844
"2022-11-09","여성","10대","단풍",360.56337
"2022-11-09","여성","10대","힐링",63.028150000000004
"2022-11-09","여성","20대","들불축제",123.99400999999999
"2022-11-09","여성","20대","성산일출봉",102.90609
"2022-11-09","여성","20대","힐링",62.29505999999999
"2022-11-09","여성","20대","방어",373.77048
"2022-11-09","남성","60대이상","성산일출봉",68.48873
"2022-11-09","남성","60대이상","청보리",66.23792999999999
"2022-11-09","남성","60대이상","단풍",360.45014000000003
"2022-11-09","남성","60대이상","힐링",84.24435
"2022-11-09","여성","50대","들불축제",204.77134999999998
"2022-11-09","여성","50대","성산일출봉",162.42543
"2022-11-09","여성","50대","단풍",333.39959
"2022-11-09","여성","50대","힐링",84.0954
"2022-11-09","남성","20대","들불축제",46.169610000000006
"2022-11-09","남성","20대","성산일출봉",51.36796
"2022-11-09","남성","20대","힐링",23.66619
"2022-11-09","남성","20대","방어",381.46373
"2022-11-09","남성","30대","들불축제",45.888239999999996
"2022-11-09","남성","30대","성산일출봉",48.39923
"2022-11-09","남성","30대","힐링",25.10984
"2022-11-09","남성","30대","방어",371.12365
"2022-11-09","남성","40대","성산일출봉",69.05186
"2022-11-09","남성","40대","청보리",50.447199999999995
"2022-11-09","남성","40대","힐링",24.77636
"2022-11-09","남성","40대","방어",376.83362
"2022-11-09","남성","50대","들불축제",70.09802
"2022-11-09","남성","50대","성산일출봉",58.00651
"2022-11-09","남성","50대","힐링",35.45749
"2022-11-09","남성","50대","방어",369.60783000000004
"2022-11-10","여성","30대","성산일출봉",132.18995
"2022-11-10","여성","30대","단풍",318.38169
"2022-11-10","여성","30대","힐링",75.90146999999999
"2022-11-10","여성","40대","들불축제",157.90422
"2022-11-10","여성","40대","성산일출봉",179.31343999999999
"2022-11-10","여성","40대","단풍",294.2186
"2022-11-10","여성","40대","힐링",69.10567
"2022-11-10","여성","10대","들불축제",92.60561
"2022-11-10","여성","10대","성산일출봉",114.08448999999999
"2022-11-10","여성","10대","단풍",366.19716999999997
"2022-11-10","여성","10대","힐링",64.78871000000001
"2022-11-10","여성","20대","들불축제",128.31592
"2022-11-10","여성","20대","애월 카페",106.33381
"2022-11-10","여성","20대","힐링",64.00892
"2022-11-10","여성","20대","방어",367.58568
"2022-11-10","남성","60대이상","성산일출봉",65.27329
"2022-11-10","남성","60대이상","청보리",63.34404
"2022-11-10","남성","60대이상","단풍",372.34723999999994
"2022-11-10","남성","60대이상","힐링",92.28293000000001
"2022-11-10","여성","50대","들불축제",171.35414
"2022-11-10","여성","50대","성산일출봉",146.00692
"2022-11-10","여성","50대","단풍",323.43748
"2022-11-10","여성","50대","힐링",73.78471
"2022-11-10","남성","20대","들불축제",47.4008
"2022-11-10","남성","20대","성산일출봉",55.54033
"2022-11-10","남성","20대","힐링",24.62378
"2022-11-10","남성","20대","방어",380.43774
"2022-11-10","남성","30대","들불축제",47.206509999999994
"2022-11-10","남성","30대","성산일출봉",49.34085
"2022-11-10","남성","30대","힐링",27.9347
"2022-11-10","남성","30대","방어",361.3308
"2022-11-10","남성","40대","들불축제",51.78889
"2022-11-10","남성","40대","성산일출봉",69.67797999999999
"2022-11-10","남성","40대","힐링",24.77636
"2022-11-10","남성","40대","방어",363.95347
"2022-11-10","남성","50대","들불축제",77.24136
"2022-11-10","남성","50대","성산일출봉",67.93101999999999
"2022-11-10","남성","50대","힐링",39.99999
"2022-11-10","남성","50대","방어",381.03447
"2022-11-10","남성","10대","성산일출봉",151.5625
"2022-11-10","남성","10대","단풍",332.03125
"2022-11-10","남성","10대","힐링",28.90625
"2022-11-10","남성","10대","수국",78.125
"2022-11-11","여성","60대이상","들불축제",106.84929
"2022-11-11","여성","60대이상","성산일출봉",100.91322
"2022-11-11","여성","60대이상","단풍",333.33331
"2022-11-11","여성","60대이상","힐링",76.25569
"2022-11-11","전체","전체","들불축제",120.7446
"2022-11-11","전체","전체","성산일출봉",126.34040999999999
"2022-11-11","전체","전체","힐링",70.05905
"2022-11-11","전체","전체","방어",373.93822
"2022-11-11","여성","30대","들불축제",156.0246
"2022-11-11","여성","30대","성산일출봉",135.44412
"2022-11-11","여성","30대","단풍",329.19963
"2022-11-11","여성","30대","힐링",76.16533000000001
"2022-11-11","여성","40대","들불축제",163.68561
"2023-04-18","남성","60대이상","청보리",333.61343
"2023-04-18","남성","60대이상","단풍",124.7899
"2023-04-18","남성","60대이상","매화",71.84872
"2023-04-18","남성","60대이상","힐링",121.00838999999999
"2023-04-18","여성","50대","성산일출봉",77.66579999999999
"2023-04-18","여성","50대","단풍",36.52391
"2023-04-18","여성","50대","매화",40.13433
"2023-04-18","여성","50대","힐링",36.69184
"2023-04-18","여성","50대","수국",349.45423
"2023-04-18","남성","20대","일출",283.65382999999997
"2023-04-18","남성","20대","힐링",132.21152
"2023-04-18","남성","20대","우도",357.21153
"2023-04-18","남성","20대","수국",290.86537
"2023-04-18","남성","20대","코스모스",239.90383000000003
"2023-04-18","남성","30대","청보리",379.87419
"2023-04-18","남성","30대","한치",174.52827000000002
"2023-04-18","남성","30대","일출",178.9308
"2023-04-18","남성","30대","힐링",118.23898
"2023-04-18","남성","30대","우도",275.15721
"2023-04-18","남성","40대","성산일출봉",235.71427
